9.454404115676879883e-01,5.455957725644111633e-02
2.513840235769748688e-02,9.748616218566894531e-01
1.003750637173652649e-01,8.996250033378601074e-01
9.866440892219543457e-01,1.335590798407793045e-02
9.998047947883605957e-01,1.952738093677908182e-04
9.951931238174438477e-01,4.806875251233577728e-03
1.866501406766474247e-03,9.981334805488586426e-01
9.996153116226196289e-01,3.847182088065892458e-04
9.149642586708068848e-01,8.503581583499908447e-02
1.933041363954544067e-01,8.066958189010620117e-01
6.662060513917822391e-06,9.999933242797851562e-01
2.660905010998249054e-06,9.999973773956298828e-01
6.764054414816200733e-04,9.993236064910888672e-01
5.731479614041745663e-04,9.994268417358398438e-01
9.998909235000610352e-01,1.091139492928050458e-04
1.760381564963608980e-05,9.999823570251464844e-01
9.995316267013549805e-01,4.684484447352588177e-04
1.197496057869784636e-08,1.000000000000000000e+00
6.814905209466814995e-04,9.993184804916381836e-01
2.214147709310054779e-03,9.977858066558837891e-01
3.202673542546108365e-05,9.999679327011108398e-01
1.649221559318903019e-07,9.999998807907104492e-01
1.287681470785173588e-06,9.999986886978149414e-01
9.999872446060180664e-01,1.275304566661361605e-05
9.949319958686828613e-01,5.067962221801280975e-03
1.214116998016834259e-02,9.878588318824768066e-01
2.720356453210115433e-03,9.972796440124511719e-01
1.182622276246547699e-03,9.988173842430114746e-01
1.121232286095619202e-01,8.878767490386962891e-01
1.070500165224075317e-01,8.929499983787536621e-01
9.584398008882999420e-03,9.904155731201171875e-01
4.988506436347961426e-02,9.501149058341979980e-01
8.566693067550659180e-01,1.433306485414505005e-01
9.990317821502685547e-01,9.682337986305356026e-04
9.996091723442077637e-01,3.908860671799629927e-04
9.985024929046630859e-01,1.497547142207622528e-03
1.169451884925365448e-02,9.883054494857788086e-01
9.774025082588195801e-01,2.259748801589012146e-02
1.484213953517610207e-06,9.999985694885253906e-01
3.029013574123382568e-01,6.970986723899841309e-01
9.982840418815612793e-01,1.715988037176430225e-03
4.913376178592443466e-04,9.995086193084716797e-01
2.284326037624850869e-04,9.997715353965759277e-01
9.977217316627502441e-01,2.278271364048123360e-03
1.800840436771977693e-05,9.999819993972778320e-01
7.580726873129606247e-03,9.924192428588867188e-01
5.208307411521673203e-04,9.994792342185974121e-01
7.573550101369619370e-05,9.999243021011352539e-01
9.235859513282775879e-01,7.641404122114181519e-02
1.462706450183759443e-06,9.999985694885253906e-01
3.903972974512726068e-04,9.996096491813659668e-01
1.098935143090784550e-03,9.989010095596313477e-01
3.036515863641398028e-06,9.999970197677612305e-01
6.156472023576498032e-03,9.938435554504394531e-01
2.904785796999931335e-03,9.970952272415161133e-01
9.920136332511901855e-01,7.986396551132202148e-03
4.053171949180978118e-07,9.999996423721313477e-01
1.024208904709666967e-04,9.998975992202758789e-01
9.846744537353515625e-01,1.532557047903537750e-02
9.980084300041198730e-01,1.991571160033345222e-03
7.825366258621215820e-01,2.174633890390396118e-01
1.359035670757293701e-01,8.640964031219482422e-01
9.875487089157104492e-01,1.245126500725746155e-02
9.780754446983337402e-01,2.192449569702148438e-02
9.934288859367370605e-01,6.571049802005290985e-03
9.676571488380432129e-01,3.234283998608589172e-02
3.082747161388397217e-01,6.917253136634826660e-01
3.810225450706639094e-07,9.999996423721313477e-01
1.448558759875595570e-03,9.985514283180236816e-01
1.947625059983693063e-05,9.999805688858032227e-01
9.667246341705322266e-01,3.327535092830657959e-02
2.987081026972759901e-09,1.000000000000000000e+00
3.488099947571754456e-02,9.651190042495727539e-01
5.061260890215635300e-03,9.949387311935424805e-01
2.546351752243936062e-04,9.997453093528747559e-01
1.540529524390876759e-06,9.999984502792358398e-01
5.740195978432893753e-03,9.942598342895507812e-01
5.680895469595270697e-07,9.999994039535522461e-01
8.442625403404235840e-01,1.557374298572540283e-01
9.975288510322570801e-01,2.471138257533311844e-03
9.990383386611938477e-01,9.617057512514293194e-04
7.803909946233034134e-03,9.921960830688476562e-01
4.652676880359649658e-01,5.347323417663574219e-01
1.050584069162141532e-05,9.999895095825195312e-01
4.936170578002929688e-02,9.506382942199707031e-01
1.291687367483973503e-04,9.998707771301269531e-01
1.123122001445153728e-05,9.999887943267822266e-01
3.814526135101914406e-04,9.996185302734375000e-01
1.732754572003614157e-05,9.999827146530151367e-01
9.986091256141662598e-01,1.390873687341809273e-03
7.721046451479196548e-03,9.922789335250854492e-01
9.969093203544616699e-01,3.090729238465428352e-03
9.681180235929787159e-04,9.990319013595581055e-01
9.534761905670166016e-01,4.652384296059608459e-02
3.523142635822296143e-01,6.476857066154479980e-01
9.979183077812194824e-01,2.081689657643437386e-03
5.306624341756105423e-03,9.946933388710021973e-01
9.281261265277862549e-02,9.071874618530273438e-01
9.563331007957458496e-01,4.366687685251235962e-02
9.852185845375061035e-01,1.478144992142915726e-02
9.199959784746170044e-02,9.080004096031188965e-01
6.109301373362541199e-02,9.389069676399230957e-01
5.261450719551419297e-10,1.000000000000000000e+00
2.060353755950927734e-03,9.979396462440490723e-01
3.913755541873342736e-09,1.000000000000000000e+00
2.608664544823113829e-05,9.999738931655883789e-01
3.245624247938394547e-03,9.967543482780456543e-01
3.717516676715604262e-07,9.999996423721313477e-01
9.726575016975402832e-01,2.734252065420150757e-02
6.001754105091094971e-02,9.399824142456054688e-01
9.980879426002502441e-01,1.912002218887209892e-03
1.753856092691421509e-01,8.246144056320190430e-01
7.589534652652218938e-05,9.999240636825561523e-01
8.992273807525634766e-01,1.007725745439529419e-01
6.547726570715894923e-06,9.999934434890747070e-01
9.997346997261047363e-01,2.652328112162649632e-04
2.877583503723144531e-01,7.122415900230407715e-01
9.849072247743606567e-02,9.015092849731445312e-01
9.996028542518615723e-01,3.971226105932146311e-04
4.870700836181640625e-02,9.512929916381835938e-01
9.669050574302673340e-01,3.309495002031326294e-02
6.280096386035438627e-06,9.999936819076538086e-01
9.991086125373840332e-01,8.913793135434389114e-04
5.632215334117063321e-07,9.999994039535522461e-01
5.747434124350547791e-02,9.425256252288818359e-01
8.751755356788635254e-01,1.248245462775230408e-01
1.029725838452577591e-02,9.897027611732482910e-01
1.195973251014947891e-03,9.988039731979370117e-01
9.952326416969299316e-01,4.767306149005889893e-03
1.166900806128978729e-02,9.883310198783874512e-01
6.523139774799346924e-03,9.934769272804260254e-01
4.709003675884559925e-08,1.000000000000000000e+00
2.388983557466417551e-04,9.997610449790954590e-01
1.270513087511062622e-01,8.729487657546997070e-01
2.838959172368049622e-02,9.716103672981262207e-01
1.533302217721939087e-01,8.466697931289672852e-01
8.234681934118270874e-02,9.176531434059143066e-01
8.614313602447509766e-01,1.385686248540878296e-01
1.268641673959791660e-03,9.987313151359558105e-01
1.985333510674536228e-04,9.998014569282531738e-01
2.403469079581554979e-05,9.999759197235107422e-01
3.059551119804382324e-01,6.940449476242065430e-01
8.400036313105374575e-05,9.999159574508666992e-01
9.981434345245361328e-01,1.856619026511907578e-03
9.998730421066284180e-01,1.268902415176853538e-04
3.367478260770440102e-03,9.966325163841247559e-01
9.959081411361694336e-01,4.091905895620584488e-03
8.154111504554748535e-01,1.845888495445251465e-01
9.688565731048583984e-01,3.114350140094757080e-02
9.998940229415893555e-01,1.059372807503677905e-04
3.006952174473553896e-04,9.996993541717529297e-01
9.958801269531250000e-01,4.119834396988153458e-03
9.514812827110290527e-01,4.851870238780975342e-02
9.998860359191894531e-01,1.139662272180430591e-04
2.507195404177764431e-06,9.999974966049194336e-01
6.032536551356315613e-02,9.396746158599853516e-01
9.995355606079101562e-01,4.644881701096892357e-04
2.972565591335296631e-03,9.970274567604064941e-01
7.584912236779928207e-05,9.999241828918457031e-01
6.924480795860290527e-01,3.075519800186157227e-01
9.999920129776000977e-01,7.938908311189152300e-06
9.948069453239440918e-01,5.193121265619993210e-03
3.413040872146666516e-08,1.000000000000000000e+00
4.890317562967538834e-03,9.951096177101135254e-01
2.868177890777587891e-01,7.131822705268859863e-01
9.934356212615966797e-01,6.564404815435409546e-03
7.869231104850769043e-01,2.130768746137619019e-01
8.089956099865958095e-05,9.999190568923950195e-01
9.642198085784912109e-01,3.578019514679908752e-02
1.860351767390966415e-05,9.999814033508300781e-01
7.447126790793845430e-07,9.999992847442626953e-01
9.851382970809936523e-01,1.486178580671548843e-02
9.994987249374389648e-01,5.012925248593091965e-04
2.430816143751144409e-01,7.569183111190795898e-01
2.766236960887908936e-01,7.233763933181762695e-01
4.402864575386047363e-01,5.597135424613952637e-01
2.121142020708455256e-12,1.000000000000000000e+00
8.211052627302706242e-04,9.991788268089294434e-01
3.894360875444924375e-11,1.000000000000000000e+00
9.761396050453186035e-01,2.386035956442356110e-02
9.909000396728515625e-01,9.099923074245452881e-03
1.538243424147367477e-02,9.846175909042358398e-01
9.998277425765991211e-01,1.722399902064353228e-04
9.903532266616821289e-01,9.646767750382423401e-03
5.476546357385814190e-04,9.994522929191589355e-01
5.135751416673883796e-05,9.999486207962036133e-01
9.855372809397522360e-06,9.999901056289672852e-01
5.200939540372928604e-06,9.999947547912597656e-01
9.881250858306884766e-01,1.187488250434398651e-02
6.767535209655761719e-02,9.323246479034423828e-01
1.184708438813686371e-02,9.881529211997985840e-01
2.795725595206022263e-03,9.972042441368103027e-01
3.361864387989044189e-01,6.638135910034179688e-01
9.980208873748779297e-01,1.979158259928226471e-03
2.070759050548076630e-02,9.792923927307128906e-01
5.305743813514709473e-01,4.694256186485290527e-01
6.155348420143127441e-01,3.844651579856872559e-01
5.062047421233728528e-05,9.999493360519409180e-01
9.084916114807128906e-02,9.091507792472839355e-01
6.236595595510152634e-08,9.999998807907104492e-01
1.823903062359022442e-06,9.999982118606567383e-01
9.996469020843505859e-01,3.530725080054253340e-04
1.590848341948003508e-08,1.000000000000000000e+00
4.975015297532081604e-03,9.950249791145324707e-01
1.097208703868091106e-03,9.989027976989746094e-01
6.394993513822555542e-02,9.360500574111938477e-01
9.763195514678955078e-01,2.368043921887874603e-02
3.438557032495737076e-04,9.996562004089355469e-01
1.169788811239413917e-05,9.999883174896240234e-01
7.730108220130205154e-03,9.922698736190795898e-01
9.948451519012451172e-01,5.154793616384267807e-03
9.899326562881469727e-01,1.006733626127243042e-02
9.963297247886657715e-01,3.670234465971589088e-03
1.101314425468444824e-01,8.898684978485107422e-01
1.087176986038684845e-02,9.891282916069030762e-01
6.277821285038953647e-06,9.999936819076538086e-01
2.034891955554485321e-02,9.796510338783264160e-01
9.997301697731018066e-01,2.697999880183488131e-04
1.677177399396896362e-01,8.322822451591491699e-01
9.762634634971618652e-01,2.373651415109634399e-02
9.311582446098327637e-01,6.884174048900604248e-02
1.398156136274337769e-01,8.601844310760498047e-01
9.202626824844628572e-05,9.999079704284667969e-01
1.812437735497951508e-02,9.818755984306335449e-01
9.981194138526916504e-01,1.880559721030294895e-03
4.683797669713385403e-06,9.999953508377075195e-01
9.966231584548950195e-01,3.376875771209597588e-03
1.711171120405197144e-01,8.288828730583190918e-01
5.369217395782470703e-01,4.630782306194305420e-01
2.298485487699508667e-02,9.770151376724243164e-01
6.733003101544454694e-05,9.999326467514038086e-01
2.451267209835350513e-05,9.999754428863525391e-01
1.248540938831865788e-03,9.987514019012451172e-01
4.460978880524635315e-02,9.553902149200439453e-01
2.518656849861145020e-02,9.748134613037109375e-01
8.170209527015686035e-01,1.829790920019149780e-01
8.814401626586914062e-01,1.185597777366638184e-01
9.840776920318603516e-01,1.592225208878517151e-02
1.544401645660400391e-01,8.455598354339599609e-01
1.578905648784711957e-04,9.998420476913452148e-01
2.882456639781594276e-03,9.971175193786621094e-01
3.263120651245117188e-01,6.736879348754882812e-01
6.059891311451792717e-04,9.993940591812133789e-01
2.049085293803765140e-12,1.000000000000000000e+00
9.982190728187561035e-01,1.780881779268383980e-03
4.542549868347123265e-05,9.999545812606811523e-01
9.986892342567443848e-01,1.310750492848455906e-03
1.660857535898685455e-02,9.833914041519165039e-01
4.591499269008636475e-01,5.408501029014587402e-01
9.999151229858398438e-01,8.487349987262859941e-05
9.786083410290302709e-07,9.999990463256835938e-01
1.347390264272689819e-01,8.652609586715698242e-01
9.849345684051513672e-01,1.506537292152643204e-02
1.176215300802141428e-05,9.999881982803344727e-01
9.910881519317626953e-01,8.911880664527416229e-03
4.316798411309719086e-03,9.956831932067871094e-01
2.364252805709838867e-01,7.635747194290161133e-01
4.965739790350198746e-03,9.950342178344726562e-01
9.569119811058044434e-01,4.308806732296943665e-02
3.243407234549522400e-02,9.675659537315368652e-01
2.901550233364105225e-01,7.098450064659118652e-01
1.232415512204170227e-01,8.767583966255187988e-01
9.816778302192687988e-01,1.832216233015060425e-02
9.990265369415283203e-01,9.734134073369204998e-04
2.089463669108226895e-05,9.999791383743286133e-01
4.074456393718719482e-01,5.925543904304504395e-01
9.909755587577819824e-01,9.024492464959621429e-03
6.277411710470914841e-03,9.937226176261901855e-01
4.730243235826492310e-03,9.952697157859802246e-01
8.220928293667384423e-07,9.999991655349731445e-01
1.218402758240699768e-06,9.999988079071044922e-01
9.905998110771179199e-01,9.400215931236743927e-03
9.953131675720214844e-01,4.686773288995027542e-03
6.683256030082702637e-01,3.316743969917297363e-01
9.837820529937744141e-01,1.621795073151588440e-02
6.927106296643614769e-04,9.993072748184204102e-01
9.999969005584716797e-01,3.069892727580736391e-06
1.118859654525294900e-05,9.999887943267822266e-01
2.817941822286229581e-05,9.999718666076660156e-01
9.283930659294128418e-01,7.160695642232894897e-02
8.211311697959899902e-02,9.178869128227233887e-01
2.267083982587791979e-05,9.999773502349853516e-01
9.004086852073669434e-01,9.959127753973007202e-02
9.759497046470642090e-01,2.405027300119400024e-02
9.956285953521728516e-01,4.371431656181812286e-03
9.749266505241394043e-01,2.507333643734455109e-02
6.251875674934126437e-07,9.999994039535522461e-01
7.209462804524946478e-09,1.000000000000000000e+00
6.539425849914550781e-01,3.460573852062225342e-01
9.955718517303466797e-01,4.428072832524776459e-03
9.842797517776489258e-01,1.572025753557682037e-02
9.622401557862758636e-05,9.999037981033325195e-01
9.523379802703857422e-01,4.766206070780754089e-02
8.748397522140294313e-05,9.999125003814697266e-01
8.112855539366137236e-06,9.999918937683105469e-01
9.932118654251098633e-01,6.788105703890323639e-03
9.917213320732116699e-01,8.278590627014636993e-03
2.335468263225948249e-09,1.000000000000000000e+00
9.993121623992919922e-01,6.878878921270370483e-04
9.952073693275451660e-01,4.792616702616214752e-03
7.555722159047206787e-10,1.000000000000000000e+00
9.999682903289794922e-01,3.170377385686151683e-05
3.605426002195599722e-08,1.000000000000000000e+00
1.485394537448883057e-01,8.514605164527893066e-01
9.987700581550598145e-01,1.229935907758772373e-03
4.387162334751337767e-06,9.999955892562866211e-01
1.604031175374984741e-01,8.395968675613403320e-01
2.888597373384982347e-05,9.999711513519287109e-01
9.845647811889648438e-01,1.543519366532564163e-02
9.955175518989562988e-01,4.482414107769727707e-03
2.354697557166218758e-03,9.976453185081481934e-01
8.095451593399047852e-01,1.904548257589340210e-01
9.989649057388305664e-01,1.035037566907703876e-03
9.993674159049987793e-01,6.325662834569811821e-04
3.527225255966186523e-01,6.472774147987365723e-01
4.400100124257733114e-07,9.999995231628417969e-01
1.459606736898422241e-01,8.540393114089965820e-01
2.597129940986633301e-01,7.402870059013366699e-01
7.806002628058195114e-03,9.921939373016357422e-01
1.104166917502880096e-02,9.889583587646484375e-01
2.106663643530737318e-08,1.000000000000000000e+00
9.946514964103698730e-01,5.348478909581899643e-03
9.869768023490905762e-01,1.302318647503852844e-02
9.968546032905578613e-01,3.145419992506504059e-03
2.010268270969390869e-01,7.989732027053833008e-01
9.996020197868347168e-01,3.980058827437460423e-04
9.793388247489929199e-01,2.066113986074924469e-02
9.987836480140686035e-01,1.216326607391238213e-03
7.832943201065063477e-01,2.167056947946548462e-01
4.886438837274909019e-04,9.995113611221313477e-01
1.046136859804391861e-02,9.895386695861816406e-01
9.227526783943176270e-01,7.724727690219879150e-02
9.535126090049743652e-01,4.648744687438011169e-02
9.931861162185668945e-01,6.813849788159132004e-03
1.770646194927394390e-04,9.998229146003723145e-01
3.729752898216247559e-01,6.270247101783752441e-01
9.199717396768392064e-07,9.999990463256835938e-01
3.135698614642024040e-03,9.968642592430114746e-01
9.998714923858642578e-01,1.284984755329787731e-04
9.986282587051391602e-01,1.371736172586679459e-03
2.246205955743789673e-01,7.753794193267822266e-01
8.845811486244201660e-01,1.154188588261604309e-01
9.928298592567443848e-01,7.170212455093860626e-03
1.076243663078457757e-07,9.999998807907104492e-01
9.966310858726501465e-01,3.368922043591737747e-03
8.876574784517288208e-02,9.112343192100524902e-01
4.005558788776397705e-02,9.599444270133972168e-01
1.354219019412994385e-01,8.645781278610229492e-01
2.493699139449745417e-04,9.997506737709045410e-01
9.955499172210693359e-01,4.450079984962940216e-03
1.262772679328918457e-01,8.737226724624633789e-01
9.054359543370082974e-05,9.999094009399414062e-01
9.793693199753761292e-03,9.902063012123107910e-01
6.634247256442904472e-04,9.993365406990051270e-01
9.355322718620300293e-01,6.446775048971176147e-02
9.948596954345703125e-01,5.140332970768213272e-03
7.402269402518868446e-04,9.992597699165344238e-01
1.454886023566359654e-05,9.999854564666748047e-01
1.327668898738920689e-03,9.986723661422729492e-01
4.331544339656829834e-01,5.668455362319946289e-01
8.697045850567519665e-04,9.991303086280822754e-01
1.044599935412406921e-01,8.955399990081787109e-01
4.686233028769493103e-02,9.531376361846923828e-01
1.018993771140230820e-06,9.999989271163940430e-01
1.960587724170181900e-05,9.999804496765136719e-01
9.248960018157958984e-01,7.510399818420410156e-02
9.996732473373413086e-01,3.268023137934505939e-04
9.960427284240722656e-01,3.957298118621110916e-03
8.411981463432312012e-01,1.588018685579299927e-01
1.396659314632415771e-01,8.603340387344360352e-01
1.273843164284471641e-08,1.000000000000000000e+00
1.159071326255798340e-01,8.840928673744201660e-01
5.691221449524164200e-04,9.994308352470397949e-01
2.630261480808258057e-01,7.369738817214965820e-01
9.980140924453735352e-01,1.985877519473433495e-03
4.154184162616729736e-01,5.845814943313598633e-01
6.171689019538462162e-04,9.993828535079956055e-01
4.621047992259263992e-06,9.999953508377075195e-01
6.466816994361579418e-04,9.993533492088317871e-01
2.548647171352058649e-05,9.999744892120361328e-01
3.083814226556569338e-05,9.999691247940063477e-01
1.462216023355722427e-02,9.853777885437011719e-01
9.381225109100341797e-01,6.187751144170761108e-02
7.228935032799199689e-07,9.999992847442626953e-01
4.402340948581695557e-02,9.559766650199890137e-01
1.416079385307966731e-06,9.999985694885253906e-01
9.970398545265197754e-01,2.960167592391371727e-03
4.243674993631429970e-05,9.999575614929199219e-01
1.150469947606325150e-02,9.884952306747436523e-01
2.407520264387130737e-01,7.592479586601257324e-01
1.292388862594862076e-08,1.000000000000000000e+00
7.467619776725769043e-01,2.532379925251007080e-01
7.501459094783058390e-06,9.999924898147583008e-01
5.971843842417001724e-03,9.940282106399536133e-01
1.263248920440673828e-01,8.736751079559326172e-01
1.463909284211695194e-03,9.985361099243164062e-01
1.025947555899620056e-01,8.974052667617797852e-01
8.744956851005554199e-01,1.255042403936386108e-01
1.910805120132863522e-03,9.980891346931457520e-01
9.986677169799804688e-01,1.332282088696956635e-03
8.167061605490744114e-04,9.991832375526428223e-01
2.087519504129886627e-02,9.791248440742492676e-01
5.307970951662355219e-09,1.000000000000000000e+00
8.591610821895301342e-06,9.999914169311523438e-01
2.741083804380650690e-09,1.000000000000000000e+00
2.502020812755745283e-08,1.000000000000000000e+00
9.978495836257934570e-01,2.150406828150153160e-03
8.729569315910339355e-01,1.270430833101272583e-01
7.893189322203397751e-04,9.992105960845947266e-01
8.306084275245666504e-01,1.693915426731109619e-01
9.911738038063049316e-01,8.826213888823986053e-03
2.097061405947897583e-05,9.999790191650390625e-01
2.016952447593212128e-02,9.798305034637451172e-01
3.195563852787017822e-01,6.804435849189758301e-01
8.768582716584205627e-03,9.912313818931579590e-01
8.614912803750485182e-05,9.999138116836547852e-01
9.585708975791931152e-01,4.142917320132255554e-02
2.573055215179920197e-03,9.974269270896911621e-01
4.550593439489603043e-03,9.954493641853332520e-01
1.466502994298934937e-01,8.533497452735900879e-01
4.919177081319503486e-05,9.999507665634155273e-01
9.634172320365905762e-01,3.658273816108703613e-02
9.859134554862976074e-01,1.408650819212198257e-02
9.917860627174377441e-01,8.213957771658897400e-03
1.834094058722257614e-03,9.981659054756164551e-01
4.930362850427627563e-02,9.506963491439819336e-01
3.602167416829615831e-04,9.996397495269775391e-01
9.885822534561157227e-01,1.141777448356151581e-02
9.670951962471008301e-01,3.290480747818946838e-02
2.603484608698636293e-04,9.997395873069763184e-01
3.335377130042616045e-08,1.000000000000000000e+00
9.552673101425170898e-01,4.473276436328887939e-02
8.163434267044067383e-01,1.836566030979156494e-01
9.977152347564697266e-01,2.284757560119032860e-03
6.622432010772172362e-06,9.999933242797851562e-01
7.722495198249816895e-01,2.277505099773406982e-01
1.191644929349422455e-03,9.988083839416503906e-01
1.155323934654006734e-05,9.999884366989135742e-01
8.494663238525390625e-01,1.505337208509445190e-01
7.664731144905090332e-02,9.233526587486267090e-01
9.966738224029541016e-01,3.326159203425049782e-03
6.490567466244101524e-04,9.993509650230407715e-01
6.980970036238431931e-03,9.930190443992614746e-01
2.944092848338186741e-04,9.997056126594543457e-01
8.549683094024658203e-01,1.450317054986953735e-01
1.413279026746749878e-01,8.586720824241638184e-01
1.958895591087639332e-04,9.998040795326232910e-01
8.811016678810119629e-01,1.188983395695686340e-01
2.026953250169754028e-01,7.973046302795410156e-01
1.587946608196943998e-04,9.998412132263183594e-01
9.751964807510375977e-01,2.480355836451053619e-02
1.493726372718811035e-01,8.506273627281188965e-01
9.197662025690078735e-02,9.080234169960021973e-01
4.130241572856903076e-01,5.869758725166320801e-01
3.399159079209290724e-11,1.000000000000000000e+00
1.058533671312034130e-03,9.989414811134338379e-01
1.736427948344498873e-04,9.998263716697692871e-01
1.467056013643741608e-02,9.853294491767883301e-01
9.608206748962402344e-01,3.917929530143737793e-02
1.942299306392669678e-03,9.980576634407043457e-01
7.047188468277454376e-03,9.929527640342712402e-01
1.814551360439509153e-04,9.998186230659484863e-01
3.372665122151374817e-02,9.662733078002929688e-01
8.083282969892024994e-03,9.919167160987854004e-01
1.028531696647405624e-03,9.989714622497558594e-01
7.777574658393859863e-01,2.222425788640975952e-01
1.628081176818785281e-11,1.000000000000000000e+00
9.999250173568725586e-01,7.497080514440312982e-05
1.778880402980576036e-07,9.999998807907104492e-01
6.031274551787646487e-06,9.999939203262329102e-01
7.133885473012924194e-02,9.286611080169677734e-01
1.189925801008939743e-02,9.881007671356201172e-01
1.427270472049713135e-01,8.572729825973510742e-01
9.188726544380187988e-03,9.908113479614257812e-01
4.384712665341794491e-04,9.995614886283874512e-01
4.028867461869367617e-09,1.000000000000000000e+00
5.419253371655941010e-03,9.945806860923767090e-01
8.742079138755798340e-01,1.257921159267425537e-01
5.201440671953605488e-06,9.999947547912597656e-01
9.293162822723388672e-01,7.068378478288650513e-02
7.823049426078796387e-01,2.176950722932815552e-01
1.180651970207691193e-02,9.881934523582458496e-01
9.823317527770996094e-01,1.766833290457725525e-02
9.994614720344543457e-01,5.385099211707711220e-04
7.887750267982482910e-01,2.112250179052352905e-01
9.994810223579406738e-01,5.190247902646660805e-04
1.452888734638690948e-02,9.854711294174194336e-01
3.769497200846672058e-02,9.623050093650817871e-01
1.023976728320121765e-01,8.976023197174072266e-01
1.838636212050914764e-02,9.816136360168457031e-01
5.481048788169573527e-07,9.999994039535522461e-01
4.815303981304168701e-01,5.184696316719055176e-01
1.267911216018546838e-06,9.999986886978149414e-01
7.085895425973376405e-09,1.000000000000000000e+00
9.988652467727661133e-01,1.134761725552380085e-03
4.496176188695244491e-06,9.999954700469970703e-01
9.797184467315673828e-01,2.028152346611022949e-02
4.893641546368598938e-02,9.510635733604431152e-01
8.511176929459907115e-06,9.999915361404418945e-01
1.531041599810123444e-02,9.846895933151245117e-01
9.998711347579956055e-01,1.288646308239549398e-04
7.392432507913326845e-06,9.999926090240478516e-01
9.997105002403259277e-01,2.894537756219506264e-04
